PID,CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,KA_name,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,mobile_ratio,fix_ratio
40495783,Bronze,SOHO,4110.0,AD,2,3.0,0.0,5,55.33,0.0,55.33,27.67,0,1.0,0.0
160084477,Bronze,SOHO,4000.0,AD,1,3.0,0.0,4,55.33,0.0,55.33,55.33,0,1.0,0.0
126171696,Bronze,SOHO,6400.0,UNKNOW,2,1.0,0.0,3,55.33,0.0,55.33,27.67,0,1.0,0.0
108652525,Bronze,SOHO,6800.0,RJ,3,0.0,0.0,3,55.33,0.0,55.33,18.44,0,1.0,0.0
112079362,Bronze,SOHO,4400.0,MT,4,0.0,0.0,4,55.5,0.0,55.5,13.88,0,1.0,0.0
115796593,Bronze,SOHO,4330.0,VT,3,1.0,0.0,4,55.5,0.0,55.5,18.5,0,1.0,0.0
123155701,Bronze,SOHO,6000.0,UNKNOW,3,2.0,0.0,5,55.5,0.0,55.5,18.5,0,1.0,0.0
108506805,Bronze,SOHO,6600.0,RJ,6,1.0,0.0,7,55.5,0.0,55.5,9.25,0,1.0,0.0
202436660,Bronze,SOHO,6870.0,RJ,8,0.0,0.0,8,55.5,0.0,55.5,6.94,0,1.0,0.0
20360212,Bronze,SOHO,4415.0,MT,4,5.0,0.0,9,55.67,0.0,55.67,13.92,0,1.0,0.0
833158161,Bronze,SOHO,6100.0,VM,5,0.0,0.0,5,55.67,0.0,55.67,11.13,0,1.0,0.0
123624515,Bronze,SOHO,6000.0,DI,4,0.0,0.0,4,55.67,0.0,55.67,13.92,0,1.0,0.0
123670199,Bronze,SOHO,6000.0,DI,5,3.0,0.0,8,55.67,0.0,55.67,11.13,0,1.0,0.0
108572627,Bronze,SOHO,6600.0,RJ,5,0.0,0.0,5,55.67,0.0,55.67,11.13,0,1.0,0.0
115240002,Bronze,SOHO,4004.0,AD,4,0.0,0.0,4,55.83,0.0,55.83,13.96,0,1.0,0.0
115097198,Bronze,SOHO,4002.0,VU,6,1.0,0.0,7,55.83,0.0,55.83,9.31,0,1.0,0.0
40381687,Bronze,SOHO,4001.0,VT,3,3.0,0.0,6,55.83,0.0,55.83,18.61,0,1.0,0.0
833037423,Bronze,SOHO,6000.0,VM,4,1.0,0.0,5,55.83,0.0,55.83,13.96,0,1.0,0.0
833104676,Bronze,SOHO,6000.0,VM,4,0.0,0.0,4,55.83,0.0,55.83,13.96,0,1.0,0.0
807595,Bronze,SOHO,6180.0,DI,2,6.0,0.0,8,55.83,0.0,55.83,27.92,0,1.0,0.0
123635611,Bronze,SOHO,6000.0,DI,2,0.0,0.0,2,55.83,0.0,55.83,27.92,0,1.0,0.0
115755340,Bronze,SOHO,4003.0,AD,5,2.0,2.0,9,56.0,0.0,56.0,11.2,0,1.0,0.0
123537359,Bronze,SOHO,6000.0,VM,3,0.0,0.0,3,56.0,0.0,56.0,18.67,0,1.0,0.0
112607767,Bronze,SOHO,4400.0,MT,5,0.0,0.0,5,56.17,0.0,56.17,11.23,0,1.0,0.0
112570849,Bronze,SOHO,4400.0,MT,8,1.0,0.0,9,56.17,0.0,56.17,7.02,0,1.0,0.0
833066161,Bronze,SOHO,6200.0,VM,5,2.0,0.0,7,56.17,0.0,56.17,11.23,0,1.0,0.0
126640873,Bronze,SOHO,6450.0,DI,2,0.0,0.0,2,56.17,0.0,56.17,28.09,0,1.0,0.0
160134268,Bronze,SOHO,4000.0,AD,5,0.0,0.0,5,56.17,0.0,56.17,11.23,0,1.0,0.0
126652950,Bronze,SOHO,6300.0,RJ,1,1.0,0.0,2,56.17,0.0,56.17,56.17,0,1.0,0.0
160107869,Platinum,VSE,4000.0,VT,1,3.0,0.0,4,56.33,0.0,56.33,56.33,0,1.0,0.0
123152623,Bronze,SOHO,6199.0,VM,2,3.0,0.0,5,56.33,0.0,56.33,28.17,0,1.0,0.0
112087804,Bronze,SOHO,4490.0,MT,5,0.0,0.0,5,56.33,0.0,56.33,11.27,0,1.0,0.0
126056135,Bronze,SOHO,6450.0,UNKNOW,2,3.0,0.0,5,56.33,0.0,56.33,28.17,0,1.0,0.0
126059665,Bronze,VSE,6489.0,UNKNOW,3,0.0,0.0,3,56.33,0.0,56.33,18.78,0,1.0,0.0
115675872,Bronze,SOHO,4004.0,AD,1,10.0,0.0,11,56.5,0.0,56.5,56.5,0,1.0,0.0
123656776,Bronze,SOHO,6000.0,VM,2,1.0,0.0,3,56.5,0.0,56.5,28.25,0,1.0,0.0
123735953,Bronze,SOHO,6000.0,VM,3,0.0,0.0,3,56.5,0.0,56.5,18.83,0,1.0,0.0
201201848,Bronze,SOHO,6000.0,VM,6,0.0,0.0,6,56.5,0.0,56.5,9.42,0,1.0,0.0
126728679,Bronze,SOHO,6500.0,RJ,3,1.0,0.0,4,56.5,0.0,56.5,18.83,0,1.0,0.0
341681,Bronze,SOHO,4600.0,AD,4,0.0,0.0,4,56.67,0.0,56.67,14.17,0,1.0,0.0
200109628,Bronze,SOHO,4107.0,VT,4,5.0,0.0,9,56.67,0.0,56.67,14.17,0,1.0,0.0
30266195,Bronze,SOHO,6000.0,DI,4,0.0,0.0,4,56.67,0.0,56.67,14.17,0,1.0,0.0
126729642,Bronze,SOHO,6500.0,RJ,5,2.0,0.0,7,56.67,0.0,56.67,11.33,0,1.0,0.0
108610476,Bronze,SOHO,6800.0,DI,5,0.0,0.0,5,56.83,0.0,56.83,11.37,0,1.0,0.0
123137137,Bronze,SOHO,6260.0,DI,3,2.0,0.0,5,56.83,0.0,56.83,18.94,0,1.0,0.0
126742732,Gold,VSE,6400.0,RJ,2,3.0,0.0,5,56.83,0.0,56.83,28.42,0,1.0,0.0
112594152,Bronze,SOHO,4400.0,MT,4,5.0,0.0,9,57.0,0.0,57.0,14.25,0,1.0,0.0
833028641,Bronze,SOHO,6000.0,VM,5,3.0,0.0,8,57.0,0.0,57.0,11.4,0,1.0,0.0
123076727,Bronze,SOHO,6000.0,DI,5,2.0,0.0,7,57.0,0.0,57.0,11.4,0,1.0,0.0
833090640,Bronze,SOHO,6000.0,VM,6,0.0,0.0,6,57.17,0.0,57.17,9.53,0,1.0,0.0
201942473,Bronze,SOHO,6000.0,DI,3,0.0,0.0,3,57.17,0.0,57.17,19.06,0,1.0,0.0
123640590,Bronze,SOHO,6000.0,UNKNOW,3,2.0,0.0,5,57.17,0.0,57.17,19.06,0,1.0,0.0
200053542,Bronze,SOHO,4000.0,VT,4,0.0,0.0,4,57.25,0.0,57.25,14.31,0,1.0,0.0
123507241,Bronze,SOHO,6280.0,VM,4,0.0,0.0,4,57.33,0.0,57.33,14.33,0,1.0,0.0
160072902,Bronze,SOHO,4002.0,AD,6,0.0,0.0,6,57.33,0.0,57.33,9.56,0,1.0,0.0
120583173,Bronze,VSE,4700.0,AD,5,0.0,0.0,5,57.5,0.0,57.5,11.5,0,1.0,0.0
20486200,Bronze,SOHO,4023.0,VU,5,3.0,0.0,8,57.5,0.0,57.5,11.5,0,1.0,0.0
115351675,Bronze,SOHO,4000.0,VU,6,1.0,0.0,7,57.5,0.0,57.5,9.58,0,1.0,0.0
115112223,Bronze,SOHO,4000.0,VT,4,2.0,0.0,6,57.5,0.0,57.5,14.38,0,1.0,0.0
220256,Bronze,SOHO,6600.0,DI,5,0.0,0.0,5,57.5,0.0,57.5,11.5,0,1.0,0.0
160094642,Bronze,SOHO,4000.0,AD,5,0.0,0.0,5,57.5,0.0,57.5,11.5,0,1.0,0.0
126003759,Bronze,SOHO,6400.0,UNKNOW,2,5.0,0.0,7,57.5,0.0,57.5,28.75,0,1.0,0.0
230873,Bronze,SOHO,6850.0,RJ,7,0.0,0.0,7,57.5,0.0,57.5,8.21,0,1.0,0.0
108522510,Bronze,SOHO,6600.0,RJ,3,2.0,0.0,5,57.5,0.0,57.5,19.17,0,1.0,0.0
20469681,Bronze,SOHO,4190.0,VU,4,0.0,0.0,4,57.67,0.0,57.67,14.42,0,1.0,0.0
123738369,Bronze,SOHO,6000.0,VM,3,2.0,0.0,5,57.67,0.0,57.67,19.22,0,1.0,0.0
123747980,Bronze,SOHO,6000.0,UNKNOW,5,0.0,0.0,5,57.67,0.0,57.67,11.53,0,1.0,0.0
833039424,Bronze,SOHO,6000.0,VM,2,0.0,0.0,2,57.83,0.0,57.83,28.92,0,1.0,0.0
108514264,Bronze,SOHO,6800.0,RJ,1,7.0,0.0,8,57.83,0.0,57.83,57.83,0,1.0,0.0
818047715,Bronze,SOHO,6600.0,RJ,3,0.0,0.0,3,57.83,0.0,57.83,19.28,0,1.0,0.0
115084489,Bronze,SOHO,4017.0,VT,3,6.0,0.0,9,58.0,0.0,58.0,19.33,0,1.0,0.0
200003411,Bronze,SOHO,6770.0,VM,4,1.0,0.0,5,58.0,0.0,58.0,14.5,0,1.0,0.0
126725829,Bronze,SOHO,6300.0,RJ,4,0.0,0.0,4,58.0,0.0,58.0,14.5,0,1.0,0.0
115505721,Bronze,SOHO,4178.0,VU,4,4.0,0.0,8,58.17,0.0,58.17,14.54,0,1.0,0.0
200010402,Bronze,SOHO,6000.0,VM,3,0.0,0.0,3,58.17,0.0,58.17,19.39,0,1.0,0.0
30159453,Bronze,SOHO,6100.0,DI,3,2.0,0.0,5,58.17,0.0,58.17,19.39,0,1.0,0.0
160080913,Bronze,SOHO,4002.0,AD,5,1.0,0.0,6,58.17,0.0,58.17,11.63,0,1.0,0.0
123007389,Bronze,SOHO,6000.0,VM,3,0.0,0.0,3,58.25,0.0,58.25,19.42,0,1.0,0.0
201973942,Bronze,SOHO,4000.0,AD,5,0.0,0.0,5,58.33,0.0,58.33,11.67,0,1.0,0.0
30460773,Bronze,SOHO,4290.0,VU,6,1.0,0.0,7,58.33,0.0,58.33,9.72,0,1.0,0.0
833112477,Bronze,SOHO,6160.0,VM,3,5.0,0.0,8,58.33,0.0,58.33,19.44,0,1.0,0.0
108019231,Bronze,SOHO,6600.0,DI,6,1.0,0.0,7,58.33,0.0,58.33,9.72,0,1.0,0.0
112593901,Bronze,SOHO,4600.0,AD,7,1.0,0.0,8,58.5,0.0,58.5,8.36,0,1.0,0.0
115178807,Bronze,SOHO,4000.0,VU,6,2.0,0.0,8,58.5,0.0,58.5,9.75,0,1.0,0.0
833113860,Bronze,SOHO,6000.0,VM,5,0.0,0.0,5,58.5,0.0,58.5,11.7,0,1.0,0.0
115263717,Bronze,SOHO,4225.0,AD,2,0.0,0.0,2,58.5,0.0,58.5,29.25,0,1.0,0.0
126066357,Bronze,SOHO,6500.0,RJ,3,1.0,0.0,4,58.5,0.0,58.5,19.5,0,1.0,0.0
200800948,Bronze,SOHO,6000.0,VM,5,0.0,0.0,5,58.67,0.0,58.67,11.73,0,1.0,0.0
6402037642SMB,Bronze,SOHO,6000.0,VM,3,0.0,0.0,3,58.67,0.0,58.67,19.56,0,1.0,0.0
123598700,Bronze,SOHO,6000.0,DI,3,4.0,0.0,7,58.67,0.0,58.67,19.56,0,1.0,0.0
836227940,Bronze,SOHO,6300.0,RJ,5,2.0,0.0,7,58.67,0.0,58.67,11.73,0,1.0,0.0
115568878,Bronze,SOHO,4230.0,AD,4,0.0,0.0,4,58.83,0.0,58.83,14.71,0,1.0,0.0
112623326,Bronze,SOHO,4490.0,MT,7,0.0,0.0,7,58.83,0.0,58.83,8.4,0,1.0,0.0
115075796,Bronze,SOHO,4230.0,VT,3,3.0,0.0,6,58.83,0.0,58.83,19.61,0,1.0,0.0
123755411,Bronze,SOHO,6000.0,UNKNOW,4,1.0,0.0,5,58.83,0.0,58.83,14.71,0,1.0,0.0
108530044,Bronze,SOHO,6800.0,RJ,3,0.0,0.0,3,58.83,0.0,58.83,19.61,0,1.0,0.0
126722256,Bronze,SOHO,6300.0,RJ,4,0.0,0.0,4,58.83,0.0,58.83,14.71,0,1.0,0.0
112621448,Bronze,SOHO,4600.0,VT,2,1.0,0.0,3,59.0,0.0,59.0,29.5,0,1.0,0.0
20996776,Bronze,SOHO,6000.0,DI,2,1.0,0.0,3,59.0,0.0,59.0,29.5,0,1.0,0.0
123164853,Bronze,SOHO,6000.0,DI,6,0.0,0.0,6,59.0,0.0,59.0,9.83,0,1.0,0.0
123631100,Bronze,SOHO,6138.0,DI,3,2.0,0.0,5,59.0,0.0,59.0,19.67,0,1.0,0.0
123669994,Silver,SOHO,6062.0,DI,6,6.0,0.0,12,59.0,0.0,59.0,9.83,0,1.0,0.0
108044686,Bronze,SOHO,6600.0,RJ,5,2.0,0.0,7,59.0,0.0,59.0,11.8,0,1.0,0.0
833095000,Bronze,SOHO,6000.0,VM,4,0.0,0.0,4,59.17,0.0,59.17,14.79,0,1.0,0.0
123126272,Silver,SOHO,6000.0,UNKNOW,2,0.0,0.0,2,59.17,0.0,59.17,29.59,0,1.0,0.0
126064801,Bronze,SOHO,6400.0,UNKNOW,3,0.0,0.0,3,59.17,0.0,59.17,19.72,0,1.0,0.0
200572291,Bronze,SOHO,6450.0,RJ,4,0.0,1.0,5,59.17,0.0,59.17,14.79,0,1.0,0.0
123716465,Bronze,SOHO,6100.0,UNKNOW,4,2.0,0.0,6,59.33,0.0,59.33,14.83,0,1.0,0.0
112668179,Bronze,SOHO,4400.0,MT,4,1.0,0.0,5,59.33,0.0,59.33,14.83,0,1.0,0.0
200331162,Bronze,SOHO,6400.0,VM,2,1.0,0.0,3,59.33,0.0,59.33,29.67,0,1.0,0.0
6304247618SMB,Lead,SOHO,6100.0,VM,7,1.0,0.0,8,59.33,0.0,59.33,8.48,0,1.0,0.0
123643372,Bronze,SOHO,6200.0,DI,5,0.0,0.0,5,59.33,0.0,59.33,11.87,0,1.0,0.0
123535632,Bronze,SOHO,6000.0,UNKNOW,4,0.0,0.0,4,59.33,0.0,59.33,14.83,0,1.0,0.0
108025501,Bronze,SOHO,6600.0,RJ,2,2.0,0.0,4,59.33,0.0,59.33,29.67,0,1.0,0.0
112592938,Bronze,SOHO,4500.0,AD,4,0.0,0.0,4,59.5,0.0,59.5,14.88,0,1.0,0.0
115020216,Bronze,SOHO,4210.0,AD,6,1.0,0.0,7,59.5,0.0,59.5,9.92,0,1.0,0.0
115322339,Bronze,SOHO,4000.0,VU,3,0.0,0.0,3,59.5,0.0,59.5,19.83,0,1.0,0.0
115814707,Bronze,VSE,4000.0,VT,2,2.0,0.0,4,59.5,0.0,59.5,29.75,0,1.0,0.0
126739992,Bronze,SOHO,6400.0,VM,4,1.0,0.0,5,59.5,0.0,59.5,14.88,0,1.0,0.0
115858080,Iron,VSE,4000.0,AD,5,0.0,0.0,5,59.67,0.0,59.67,11.93,0,1.0,0.0
160073826,Bronze,SOHO,4002.0,VT,5,0.0,0.0,5,59.67,0.0,59.67,11.93,0,1.0,0.0
123574044,Bronze,SOHO,6000.0,DI,3,0.0,0.0,3,59.67,0.0,59.67,19.89,0,1.0,0.0
123718473,Bronze,SOHO,6000.0,DI,4,1.0,0.0,5,59.67,0.0,59.67,14.92,0,1.0,0.0
115548441,Bronze,SOHO,4000.0,AD,3,3.0,0.0,6,59.83,0.0,59.83,19.94,0,1.0,0.0
123040446,Bronze,SOHO,6100.0,DI,4,0.0,0.0,4,59.83,0.0,59.83,14.96,0,1.0,0.0
123636631,Bronze,SOHO,6000.0,DI,4,0.0,0.0,4,59.83,0.0,59.83,14.96,0,1.0,0.0
112661882,Bronze,SOHO,4414.0,MT,3,0.0,0.0,3,59.83,0.0,59.83,19.94,0,1.0,0.0
126723657,Bronze,SOHO,6400.0,VM,4,1.0,0.0,5,60.0,0.0,60.0,15.0,0,1.0,0.0
833070736,Silver,SOHO,6000.0,VM,4,9.0,0.0,13,60.0,0.0,60.0,15.0,0,1.0,0.0
123016769,Bronze,SOHO,6100.0,DI,4,0.0,0.0,4,60.0,0.0,60.0,15.0,1,1.0,0.0
160090715,Bronze,SOHO,4023.0,AD,3,1.0,0.0,4,60.0,0.0,60.0,20.0,0,1.0,0.0
123743380,Bronze,SOHO,6000.0,UNKNOW,5,2.0,0.0,7,60.0,0.0,60.0,12.0,0,1.0,0.0
112503957,Bronze,SOHO,4400.0,MT,4,0.0,0.0,4,60.17,0.0,60.17,15.04,0,1.0,0.0
115658069,Bronze,SOHO,4017.0,AD,5,0.0,0.0,5,60.17,0.0,60.17,12.03,0,1.0,0.0
112662240,Bronze,SOHO,4400.0,MT,3,0.0,0.0,3,60.17,0.0,60.17,20.06,0,1.0,0.0
123679732,Bronze,SOHO,6000.0,VM,3,1.0,0.0,4,60.17,0.0,60.17,20.06,0,1.0,0.0
123014215,Bronze,SOHO,6100.0,DI,5,1.0,0.0,6,60.17,0.0,60.17,12.03,0,1.0,0.0
123031810,Bronze,SOHO,6000.0,DI,7,0.0,0.0,7,60.17,0.0,60.17,8.6,0,1.0,0.0
160099590,Bronze,SOHO,4013.0,AD,4,2.0,0.0,6,60.17,0.0,60.17,15.04,0,1.0,0.0
126521506,Silver,SOHO,6570.0,RJ,4,0.0,0.0,4,60.17,0.0,60.17,15.04,0,1.0,0.0
115054236,Bronze,SOHO,4023.0,AD,5,2.0,0.0,7,60.33,0.0,60.33,12.07,0,1.0,0.0
200854166,Silver,VSE,4550.0,MT,2,0.0,0.0,2,60.33,0.0,60.33,30.17,0,1.0,0.0
115318433,Bronze,SOHO,4021.0,VU,4,2.0,0.0,6,60.33,0.0,60.33,15.08,0,1.0,0.0
112611908,Bronze,SOHO,4400.0,MT,3,0.0,0.0,3,60.33,0.0,60.33,20.11,0,1.0,0.0
115162475,Bronze,SOHO,4000.0,VT,2,2.0,0.0,4,60.33,0.0,60.33,30.17,0,1.0,0.0
200149882,Silver,SOHO,4003.0,AD,4,1.0,0.0,5,60.33,0.0,60.33,15.08,0,1.0,0.0
126004131,Bronze,SOHO,6400.0,UNKNOW,6,1.0,0.0,7,60.33,0.0,60.33,10.06,0,1.0,0.0
108567651,Bronze,SOHO,6600.0,RJ,4,0.0,0.0,4,60.33,0.0,60.33,15.08,0,1.0,0.0
200437984,Bronze,SOHO,6000.0,VM,3,1.0,0.0,4,60.5,0.0,60.5,20.17,0,1.0,0.0
200282209,Silver,VSE,6600.0,DI,4,1.0,0.0,5,60.5,0.0,60.5,15.13,0,1.0,0.0
200007979,Bronze,SOHO,6000.0,UNKNOW,2,0.0,0.0,2,60.5,0.0,60.5,30.25,0,1.0,0.0
9037290108,Iron,SOHO,6489.0,RJ,11,0.0,0.0,11,60.5,0.0,60.5,5.5,0,1.0,0.0
108559964,Bronze,SOHO,6800.0,RJ,4,0.0,0.0,4,60.5,0.0,60.5,15.13,0,1.0,0.0
200054441,Bronze,SOHO,6300.0,RJ,5,0.0,0.0,5,60.5,0.0,60.5,12.1,0,1.0,0.0
123689406,Bronze,SOHO,6000.0,VM,2,0.0,0.0,2,60.67,0.0,60.67,30.34,0,1.0,0.0
126502477,Bronze,SOHO,6300.0,RJ,2,1.0,0.0,3,60.67,0.0,60.67,30.34,0,1.0,0.0
123622069,Bronze,SOHO,6100.0,DI,3,0.0,0.0,3,60.83,0.0,60.83,20.28,0,1.0,0.0
200264258,Bronze,SOHO,6000.0,DI,2,5.0,0.0,7,60.83,0.0,60.83,30.42,0,1.0,0.0
160088397,Bronze,SOHO,4000.0,AD,4,0.0,0.0,4,60.83,0.0,60.83,15.21,0,1.0,0.0
123035068,Bronze,SOHO,6000.0,UNKNOW,5,0.0,0.0,5,60.83,0.0,60.83,12.17,0,1.0,0.0
341514,Bronze,SOHO,4632.0,MT,3,1.0,0.0,4,61.0,0.0,61.0,20.33,0,1.0,0.0
115084418,Bronze,SOHO,4001.0,VU,3,3.0,0.0,6,61.0,0.0,61.0,20.33,0,1.0,0.0
115176432,Bronze,SOHO,1164.0,VU,6,1.0,0.0,7,61.0,0.0,61.0,10.17,0,1.0,0.0
40388969,Bronze,SOHO,6000.0,DI,5,1.0,0.0,6,61.0,0.0,61.0,12.2,0,1.0,0.0
123003056,Bronze,SOHO,6000.0,DI,4,2.0,0.0,6,61.0,0.0,61.0,15.25,0,1.0,0.0
123635383,Bronze,SOHO,6000.0,DI,5,1.0,0.0,6,61.0,0.0,61.0,12.2,0,1.0,0.0
40358382,Bronze,SOHO,6300.0,RJ,6,0.0,0.0,6,61.0,0.0,61.0,10.17,0,1.0,0.0
341699,Bronze,SOHO,4600.0,AD,4,0.0,0.0,4,61.17,0.0,61.17,15.29,0,1.0,0.0
123120127,Bronze,SOHO,6000.0,UNKNOW,2,6.0,0.0,8,61.17,0.0,61.17,30.59,0,1.0,0.0
123029040,Bronze,SOHO,6100.0,DI,5,0.0,0.0,5,61.33,0.0,61.33,12.27,0,1.0,0.0
112500103,Bronze,SOHO,4550.0,MT,4,2.0,0.0,6,61.33,0.0,61.33,15.33,0,1.0,0.0
112670931,Bronze,SOHO,4400.0,MT,4,0.0,0.0,4,61.33,0.0,61.33,15.33,0,1.0,0.0
112054341,Bronze,SOHO,4400.0,MT,4,0.0,0.0,4,61.5,0.0,61.5,15.38,0,1.0,0.0
123681562,Bronze,SOHO,6100.0,VM,6,0.0,0.0,6,61.5,0.0,61.5,10.25,0,1.0,0.0
123088576,Bronze,SOHO,6000.0,DI,2,0.0,1.0,3,61.5,0.0,61.5,30.75,0,1.0,0.0
